video_id,player_name,t_s,x_yd
g__zmhX838U,Eli Heidenreich,2.75,21.2879
g__zmhX838U,Eli Heidenreich,2.8,21.8136
g__zmhX838U,Eli Heidenreich,2.85,22.3405
g__zmhX838U,Eli Heidenreich,2.9,22.8684
g__zmhX838U,Eli Heidenreich,2.95,23.3973
g__zmhX838U,Eli Heidenreich,3.0,23.927
g__zmhX838U,Eli Heidenreich,3.05,24.4577
g__zmhX838U,Eli Heidenreich,3.1,24.9892
g__zmhX838U,Eli Heidenreich,3.15,25.5215
g__zmhX838U,Eli Heidenreich,3.2,26.0544
g__zmhX838U,Eli Heidenreich,3.25,26.5881
g__zmhX838U,Eli Heidenreich,3.3,27.1224
g__zmhX838U,Eli Heidenreich,3.35,27.6573
g__zmhX838U,Eli Heidenreich,3.4,28.1928
g__zmhX838U,Eli Heidenreich,3.45,28.7288
g__zmhX838U,Eli Heidenreich,3.5,29.2653
g__zmhX838U,Eli Heidenreich,3.55,29.8023
g__zmhX838U,Eli Heidenreich,3.6,30.3398
g__zmhX838U,Eli Heidenreich,3.65,30.8776
g__zmhX838U,Eli Heidenreich,3.7,31.4159
g__zmhX838U,Eli Heidenreich,3.75,31.9545
g__zmhX838U,Eli Heidenreich,3.8,32.4935
g__zmhX838U,Eli Heidenreich,3.85,33.0328
g__zmhX838U,Eli Heidenreich,3.9,33.5724
g__zmhX838U,Eli Heidenreich,3.95,34.1123
g__zmhX838U,Eli Heidenreich,4.0,34.6525
g__zmhX838U,Eli Heidenreich,4.05,35.193
g__zmhX838U,Eli Heidenreich,4.1,35.7337
g__zmhX838U,Eli Heidenreich,4.15,36.2746
g__zmhX838U,Eli Heidenreich,4.2,36.8157
g__zmhX838U,Eli Heidenreich,4.25,37.3571
g__zmhX838U,Eli Heidenreich,4.3,37.8986
g__zmhX838U,Eli Heidenreich,4.35,38.4403
g__zmhX838U,Eli Heidenreich,4.4,38.9822
g__zmhX838U,Eli Heidenreich,4.45,39.5242
g__zmhX838U,Emmett Johnson,0.0,0.0
g__zmhX838U,Emmett Johnson,0.05,0.0144
g__zmhX838U,Emmett Johnson,0.1,0.0567
g__zmhX838U,Emmett Johnson,0.15,0.1253
g__zmhX838U,Emmett Johnson,0.2,0.219
g__zmhX838U,Emmett Johnson,0.25,0.3363
g__zmhX838U,Emmett Johnson,0.3,0.476
g__zmhX838U,Emmett Johnson,0.35,0.637
g__zmhX838U,Emmett Johnson,0.4,0.8181
g__zmhX838U,Emmett Johnson,0.45,1.0183
g__zmhX838U,Emmett Johnson,0.5,1.2365
g__zmhX838U,Emmett Johnson,0.55,1.4719
g__zmhX838U,Emmett Johnson,0.6,1.7234
g__zmhX838U,Emmett Johnson,0.65,1.9904
g__zmhX838U,Emmett Johnson,0.7,2.2718
g__zmhX838U,Emmett Johnson,0.75,2.5671
g__zmhX838U,Emmett Johnson,0.8,2.8754
g__zmhX838U,Emmett Johnson,0.85,3.1961
g__zmhX838U,Emmett Johnson,0.9,3.5285
g__zmhX838U,Emmett Johnson,0.95,3.872
g__zmhX838U,Emmett Johnson,1.0,4.226
g__zmhX838U,Emmett Johnson,1.05,4.59
g__zmhX838U,Emmett Johnson,1.1,4.9634
g__zmhX838U,Emmett Johnson,1.15,5.3458
g__zmhX838U,Emmett Johnson,1.2,5.7366
g__zmhX838U,Emmett Johnson,1.25,6.1355
g__zmhX838U,Emmett Johnson,1.3,6.542
g__zmhX838U,Emmett Johnson,1.35,6.9556
g__zmhX838U,Emmett Johnson,1.4,7.3761
g__zmhX838U,Emmett Johnson,1.45,7.8031
g__zmhX838U,Emmett Johnson,1.5,8.2362
g__zmhX838U,Emmett Johnson,1.55,8.675
g__zmhX838U,Emmett Johnson,1.6,9.1194
g__zmhX838U,Emmett Johnson,1.65,9.569
g__zmhX838U,Emmett Johnson,1.7,10.0235
g__zmhX838U,Emmett Johnson,1.75,10.4827
g__zmhX838U,Emmett Johnson,1.8,10.9464
g__zmhX838U,Emmett Johnson,1.85,11.4142
g__zmhX838U,Emmett Johnson,1.9,11.886
g__zmhX838U,Emmett Johnson,1.95,12.3615
g__zmhX838U,Emmett Johnson,2.0,12.8406
g__zmhX838U,Emmett Johnson,2.05,13.3231
g__zmhX838U,Emmett Johnson,2.1,13.8088
g__zmhX838U,Emmett Johnson,2.15,14.2976
g__zmhX838U,Emmett Johnson,2.2,14.7892
g__zmhX838U,Emmett Johnson,2.25,15.2835
g__zmhX838U,Emmett Johnson,2.3,15.7804
g__zmhX838U,Emmett Johnson,2.35,16.2797
g__zmhX838U,Emmett Johnson,2.4,16.7814
g__zmhX838U,Emmett Johnson,2.45,17.2852
g__zmhX838U,Emmett Johnson,2.5,17.7912
g__zmhX838U,Emmett Johnson,2.55,18.2991
g__zmhX838U,Emmett Johnson,2.6,18.8088
g__zmhX838U,Emmett Johnson,2.65,19.3203
g__zmhX838U,Emmett Johnson,2.7,19.8335
g__zmhX838U,Emmett Johnson,2.75,20.3483
g__zmhX838U,Emmett Johnson,2.8,20.8646
g__zmhX838U,Emmett Johnson,2.85,21.3823
g__zmhX838U,Emmett Johnson,2.9,21.9013
g__zmhX838U,Emmett Johnson,2.95,22.4217
g__zmhX838U,Emmett Johnson,3.0,22.9432
g__zmhX838U,Emmett Johnson,3.05,23.4659
g__zmhX838U,Emmett Johnson,3.1,23.9896
g__zmhX838U,Emmett Johnson,3.15,24.5144
g__zmhX838U,Emmett Johnson,3.2,25.0402
g__zmhX838U,Emmett Johnson,3.25,25.5669
g__zmhX838U,Emmett Johnson,3.3,26.0945
g__zmhX838U,Emmett Johnson,3.35,26.6228
g__zmhX838U,Emmett Johnson,3.4,27.152
g__zmhX838U,Emmett Johnson,3.45,27.6819
g__zmhX838U,Emmett Johnson,3.5,28.2126
g__zmhX838U,Emmett Johnson,3.55,28.7439
g__zmhX838U,Emmett Johnson,3.6,29.2758
g__zmhX838U,Emmett Johnson,3.65,29.8083
g__zmhX838U,Emmett Johnson,3.7,30.3414
g__zmhX838U,Emmett Johnson,3.75,30.875
g__zmhX838U,Emmett Johnson,3.8,31.4091
g__zmhX838U,Emmett Johnson,3.85,31.9437
g__zmhX838U,Emmett Johnson,3.9,32.4788
g__zmhX838U,Emmett Johnson,3.95,33.0143
g__zmhX838U,Emmett Johnson,4.0,33.5502
g__zmhX838U,Emmett Johnson,4.05,34.0865
g__zmhX838U,Emmett Johnson,4.1,34.6232
g__zmhX838U,Emmett Johnson,4.15,35.1602
g__zmhX838U,Emmett Johnson,4.2,35.6976
g__zmhX838U,Emmett Johnson,4.25,36.2352
g__zmhX838U,Emmett Johnson,4.3,36.7732
g__zmhX838U,Emmett Johnson,4.35,37.3114
g__zmhX838U,Emmett Johnson,4.4,37.8499
g__zmhX838U,Emmett Johnson,4.45,38.3887
g__zmhX838U,Emmett Johnson,4.5,38.9277
g__zmhX838U,Emmett Johnson,4.55,39.4669
g__zmhX838U,Emmett Johnson,4.6,40.0063
g__zmhX838U,Jam Miller,0.0,0.0
g__zmhX838U,Jam Miller,0.05,0.0144
g__zmhX838U,Jam Miller,0.1,0.0567
g__zmhX838U,Jam Miller,0.15,0.1254
g__zmhX838U,Jam Miller,0.2,0.2194
g__zmhX838U,Jam Miller,0.25,0.3373
g__zmhX838U,Jam Miller,0.3,0.478
g__zmhX838U,Jam Miller,0.35,0.6403
g__zmhX838U,Jam Miller,0.4,0.8233
g__zmhX838U,Jam Miller,0.45,1.0259
g__zmhX838U,Jam Miller,0.5,1.2472
g__zmhX838U,Jam Miller,0.55,1.4862
g__zmhX838U,Jam Miller,0.6,1.742
g__zmhX838U,Jam Miller,0.65,2.0139
g__zmhX838U,Jam Miller,0.7,2.301
g__zmhX838U,Jam Miller,0.75,2.6027
g__zmhX838U,Jam Miller,0.8,2.9181
g__zmhX838U,Jam Miller,0.85,3.2467
g__zmhX838U,Jam Miller,0.9,3.5878
g__zmhX838U,Jam Miller,0.95,3.9407
g__zmhX838U,Jam Miller,1.0,4.3049
g__zmhX838U,Jam Miller,1.05,4.6799
g__zmhX838U,Jam Miller,1.1,5.0651
g__zmhX838U,Jam Miller,1.15,5.4599
g__zmhX838U,Jam Miller,1.2,5.8641
g__zmhX838U,Jam Miller,1.25,6.277
g__zmhX838U,Jam Miller,1.3,6.6982
g__zmhX838U,Jam Miller,1.35,7.1274
g__zmhX838U,Jam Miller,1.4,7.5642
g__zmhX838U,Jam Miller,1.45,8.0081
g__zmhX838U,Jam Miller,1.5,8.4589
g__zmhX838U,Jam Miller,1.55,8.9162
g__zmhX838U,Jam Miller,1.6,9.3797
g__zmhX838U,Jam Miller,1.65,9.849
g__zmhX838U,Jam Miller,1.7,10.324
g__zmhX838U,Jam Miller,1.75,10.8042
g__zmhX838U,Jam Miller,1.8,11.2896
g__zmhX838U,Jam Miller,1.85,11.7797
g__zmhX838U,Jam Miller,1.9,12.2744
g__zmhX838U,Jam Miller,1.95,12.7735
g__zmhX838U,Jam Miller,2.0,13.2767
g__zmhX838U,Jam Miller,2.05,13.7838
g__zmhX838U,Jam Miller,2.1,14.2947
g__zmhX838U,Jam Miller,2.15,14.8091
g__zmhX838U,Jam Miller,2.2,15.327
g__zmhX838U,Jam Miller,2.25,15.848
g__zmhX838U,Jam Miller,2.3,16.3721
g__zmhX838U,Jam Miller,2.35,16.8991
g__zmhX838U,Jam Miller,2.4,17.4289
g__zmhX838U,Jam Miller,2.45,17.9614
g__zmhX838U,Jam Miller,2.5,18.4963
g__zmhX838U,Jam Miller,2.55,19.0336
g__zmhX838U,Jam Miller,2.6,19.5732
g__zmhX838U,Jam Miller,2.65,20.1149
g__zmhX838U,Jam Miller,2.7,20.6587
g__zmhX838U,Jam Miller,2.75,21.2045
g__zmhX838U,Jam Miller,2.8,21.7521
g__zmhX838U,Jam Miller,2.85,22.3014
g__zmhX838U,Jam Miller,2.9,22.8525
g__zmhX838U,Jam Miller,2.95,23.4051
g__zmhX838U,Jam Miller,3.0,23.9593
g__zmhX838U,Jam Miller,3.05,24.5148
g__zmhX838U,Jam Miller,3.1,25.0718
g__zmhX838U,Jam Miller,3.15,25.6301
g__zmhX838U,Jam Miller,3.2,26.1896
g__zmhX838U,Jam Miller,3.25,26.7503
g__zmhX838U,Jam Miller,3.3,27.3121
g__zmhX838U,Jam Miller,3.35,27.875
g__zmhX838U,Jam Miller,3.4,28.4389
g__zmhX838U,Jam Miller,3.45,29.0038
g__zmhX838U,Jam Miller,3.5,29.5695
g__zmhX838U,Jam Miller,3.55,30.1362
g__zmhX838U,Jam Miller,3.6,30.7037
g__zmhX838U,Jam Miller,3.65,31.272
g__zmhX838U,Jam Miller,3.7,31.841
g__zmhX838U,Jam Miller,3.75,32.4107
g__zmhX838U,Jam Miller,3.8,32.9812
g__zmhX838U,Jam Miller,3.85,33.5522
g__zmhX838U,Jam Miller,3.9,34.1239
g__zmhX838U,Jam Miller,3.95,34.6962
g__zmhX838U,Jam Miller,4.0,35.269
g__zmhX838U,Jam Miller,4.05,35.8424
g__zmhX838U,Jam Miller,4.1,36.4162
g__zmhX838U,Jam Miller,4.15,36.9906
g__zmhX838U,Jam Miller,4.2,37.5654
g__zmhX838U,Jam Miller,4.25,38.1406
g__zmhX838U,Jam Miller,4.3,38.7162
g__zmhX838U,Jam Miller,4.35,39.2923
g__zmhX838U,Jam Miller,4.4,39.8687
g__zmhX838U,Adam Randall,0.0,0.0
g__zmhX838U,Adam Randall,0.05,0.0135
g__zmhX838U,Adam Randall,0.1,0.0532
g__zmhX838U,Adam Randall,0.15,0.1179
g__zmhX838U,Adam Randall,0.2,0.2063
g__zmhX838U,Adam Randall,0.25,0.3174
g__zmhX838U,Adam Randall,0.3,0.4502
g__zmhX838U,Adam Randall,0.35,0.6036
g__zmhX838U,Adam Randall,0.4,0.7767
g__zmhX838U,Adam Randall,0.45,0.9685
g__zmhX838U,Adam Randall,0.5,1.1782
g__zmhX838U,Adam Randall,0.55,1.4049
g__zmhX838U,Adam Randall,0.6,1.6478
g__zmhX838U,Adam Randall,0.65,1.9063
g__zmhX838U,Adam Randall,0.7,2.1795
g__zmhX838U,Adam Randall,0.75,2.4668
g__zmhX838U,Adam Randall,0.8,2.7676
g__zmhX838U,Adam Randall,0.85,3.0811
g__zmhX838U,Adam Randall,0.9,3.4068
g__zmhX838U,Adam Randall,0.95,3.7442
g__zmhX838U,Adam Randall,1.0,4.0926
g__zmhX838U,Adam Randall,1.05,4.4517
g__zmhX838U,Adam Randall,1.1,4.8208
g__zmhX838U,Adam Randall,1.15,5.1995
g__zmhX838U,Adam Randall,1.2,5.5874
g__zmhX838U,Adam Randall,1.25,5.984
g__zmhX838U,Adam Randall,1.3,6.389
g__zmhX838U,Adam Randall,1.35,6.8019
g__zmhX838U,Adam Randall,1.4,7.2223
g__zmhX838U,Adam Randall,1.45,7.65
g__zmhX838U,Adam Randall,1.5,8.0846
g__zmhX838U,Adam Randall,1.55,8.5257
g__zmhX838U,Adam Randall,1.6,8.9731
g__zmhX838U,Adam Randall,1.65,9.4265
g__zmhX838U,Adam Randall,1.7,9.8855
g__zmhX838U,Adam Randall,1.75,10.35
g__zmhX838U,Adam Randall,1.8,10.8196
g__zmhX838U,Adam Randall,1.85,11.2942
g__zmhX838U,Adam Randall,1.9,11.7735
g__zmhX838U,Adam Randall,1.95,12.2572
g__zmhX838U,Adam Randall,2.0,12.7452
g__zmhX838U,Adam Randall,2.05,13.2373
g__zmhX838U,Adam Randall,2.1,13.7333
g__zmhX838U,Adam Randall,2.15,14.233
g__zmhX838U,Adam Randall,2.2,14.7362
g__zmhX838U,Adam Randall,2.25,15.2427
g__zmhX838U,Adam Randall,2.3,15.7525
g__zmhX838U,Adam Randall,2.35,16.2654
g__zmhX838U,Adam Randall,2.4,16.7811
g__zmhX838U,Adam Randall,2.45,17.2996
g__zmhX838U,Adam Randall,2.5,17.8208
g__zmhX838U,Adam Randall,2.55,18.3445
g__zmhX838U,Adam Randall,2.6,18.8706
g__zmhX838U,Adam Randall,2.65,19.3991
g__zmhX838U,Adam Randall,2.7,19.9297
g__zmhX838U,Adam Randall,2.75,20.4624
g__zmhX838U,Adam Randall,2.8,20.997
g__zmhX838U,Adam Randall,2.85,21.5336
g__zmhX838U,Adam Randall,2.9,22.072
g__zmhX838U,Adam Randall,2.95,22.6121
g__zmhX838U,Adam Randall,3.0,23.1539
g__zmhX838U,Adam Randall,3.05,23.6972
g__zmhX838U,Adam Randall,3.1,24.242
g__zmhX838U,Adam Randall,3.15,24.7883
g__zmhX838U,Adam Randall,3.2,25.3359
g__zmhX838U,Adam Randall,3.25,25.8848
g__zmhX838U,Adam Randall,3.3,26.435
g__zmhX838U,Adam Randall,3.35,26.9863
g__zmhX838U,Adam Randall,3.4,27.5387
g__zmhX838U,Adam Randall,3.45,28.0922
g__zmhX838U,Adam Randall,3.5,28.6468
g__zmhX838U,Adam Randall,3.55,29.2023
g__zmhX838U,Adam Randall,3.6,29.7587
g__zmhX838U,Adam Randall,3.65,30.316
g__zmhX838U,Adam Randall,3.7,30.8742
g__zmhX838U,Adam Randall,3.75,31.4332
g__zmhX838U,Adam Randall,3.8,31.9929
g__zmhX838U,Adam Randall,3.85,32.5534
g__zmhX838U,Adam Randall,3.9,33.1145
g__zmhX838U,Adam Randall,3.95,33.6763
g__zmhX838U,Adam Randall,4.0,34.2388
g__zmhX838U,Adam Randall,4.05,34.8019
g__zmhX838U,Adam Randall,4.1,35.3655
g__zmhX838U,Adam Randall,4.15,35.9297
g__zmhX838U,Adam Randall,4.2,36.4944
g__zmhX838U,Adam Randall,4.25,37.0596
g__zmhX838U,Adam Randall,4.3,37.6253
g__zmhX838U,Adam Randall,4.35,38.1914
g__zmhX838U,Adam Randall,4.4,38.758
g__zmhX838U,Adam Randall,4.45,39.325
g__zmhX838U,Adam Randall,4.5,39.8924
olzS7RidilY,Kaleb Elarms-Orr,0.0,0.0
olzS7RidilY,Kaleb Elarms-Orr,0.05,0.012
olzS7RidilY,Kaleb Elarms-Orr,0.1,0.0473
olzS7RidilY,Kaleb Elarms-Orr,0.15,0.105
olzS7RidilY,Kaleb Elarms-Orr,0.2,0.1843
olzS7RidilY,Kaleb Elarms-Orr,0.25,0.2844
olzS7RidilY,Kaleb Elarms-Orr,0.3,0.4043
olzS7RidilY,Kaleb Elarms-Orr,0.35,0.5434
olzS7RidilY,Kaleb Elarms-Orr,0.4,0.701
olzS7RidilY,Kaleb Elarms-Orr,0.45,0.8762
olzS7RidilY,Kaleb Elarms-Orr,0.5,1.0685
olzS7RidilY,Kaleb Elarms-Orr,0.55,1.2772
olzS7RidilY,Kaleb Elarms-Orr,0.6,1.5016
olzS7RidilY,Kaleb Elarms-Orr,0.65,1.7411
olzS7RidilY,Kaleb Elarms-Orr,0.7,1.9952
olzS7RidilY,Kaleb Elarms-Orr,0.75,2.2632
olzS7RidilY,Kaleb Elarms-Orr,0.8,2.5447
olzS7RidilY,Kaleb Elarms-Orr,0.85,2.8391
olzS7RidilY,Kaleb Elarms-Orr,0.9,3.146
olzS7RidilY,Kaleb Elarms-Orr,0.95,3.4648
olzS7RidilY,Kaleb Elarms-Orr,1.0,3.795
olzS7RidilY,Kaleb Elarms-Orr,1.05,4.1364
olzS7RidilY,Kaleb Elarms-Orr,1.1,4.4883
olzS7RidilY,Kaleb Elarms-Orr,1.15,4.8504
olzS7RidilY,Kaleb Elarms-Orr,1.2,5.2224
olzS7RidilY,Kaleb Elarms-Orr,1.25,5.6038
olzS7RidilY,Kaleb Elarms-Orr,1.3,5.9942
olzS7RidilY,Kaleb Elarms-Orr,1.35,6.3934
olzS7RidilY,Kaleb Elarms-Orr,1.4,6.8009
olzS7RidilY,Kaleb Elarms-Orr,1.45,7.2165
olzS7RidilY,Kaleb Elarms-Orr,1.5,7.6399
olzS7RidilY,Kaleb Elarms-Orr,1.55,8.0707
olzS7RidilY,Kaleb Elarms-Orr,1.6,8.5087
olzS7RidilY,Kaleb Elarms-Orr,1.65,8.9535
olzS7RidilY,Kaleb Elarms-Orr,1.7,9.405
olzS7RidilY,Kaleb Elarms-Orr,1.75,9.8628
olzS7RidilY,Kaleb Elarms-Orr,1.8,10.3268
olzS7RidilY,Kaleb Elarms-Orr,1.85,10.7966
olzS7RidilY,Kaleb Elarms-Orr,1.9,11.2721
olzS7RidilY,Kaleb Elarms-Orr,1.95,11.753
olzS7RidilY,Kaleb Elarms-Orr,2.0,12.2391
olzS7RidilY,Kaleb Elarms-Orr,2.05,12.7303
olzS7RidilY,Kaleb Elarms-Orr,2.1,13.2263
olzS7RidilY,Kaleb Elarms-Orr,2.15,13.7269
olzS7RidilY,Kaleb Elarms-Orr,2.2,14.232
olzS7RidilY,Kaleb Elarms-Orr,2.25,14.7414
olzS7RidilY,Kaleb Elarms-Orr,2.3,15.2549
olzS7RidilY,Kaleb Elarms-Orr,2.35,15.7724
olzS7RidilY,Kaleb Elarms-Orr,2.4,16.2937
olzS7RidilY,Kaleb Elarms-Orr,2.45,16.8187
olzS7RidilY,Kaleb Elarms-Orr,2.5,17.3471
olzS7RidilY,Kaleb Elarms-Orr,2.55,17.879
olzS7RidilY,Kaleb Elarms-Orr,2.6,18.4142
olzS7RidilY,Kaleb Elarms-Orr,2.65,18.9524
olzS7RidilY,Kaleb Elarms-Orr,2.7,19.4937
olzS7RidilY,Kaleb Elarms-Orr,2.75,20.0379
olzS7RidilY,Kaleb Elarms-Orr,2.8,20.5848
olzS7RidilY,Kaleb Elarms-Orr,2.85,21.1345
olzS7RidilY,Kaleb Elarms-Orr,2.9,21.6867
olzS7RidilY,Kaleb Elarms-Orr,2.95,22.2413
olzS7RidilY,Kaleb Elarms-Orr,3.0,22.7984
olzS7RidilY,Kaleb Elarms-Orr,3.05,23.3577
olzS7RidilY,Kaleb Elarms-Orr,3.1,23.9193
olzS7RidilY,Kaleb Elarms-Orr,3.15,24.4829
olzS7RidilY,Kaleb Elarms-Orr,3.2,25.0486
olzS7RidilY,Kaleb Elarms-Orr,3.25,25.6162
olzS7RidilY,Kaleb Elarms-Orr,3.3,26.1857
olzS7RidilY,Kaleb Elarms-Orr,3.35,26.757
olzS7RidilY,Kaleb Elarms-Orr,3.4,27.3301
olzS7RidilY,Kaleb Elarms-Orr,3.45,27.9048
olzS7RidilY,Kaleb Elarms-Orr,3.5,28.4811
olzS7RidilY,Kaleb Elarms-Orr,3.55,29.059
olzS7RidilY,Kaleb Elarms-Orr,3.6,29.6383
olzS7RidilY,Kaleb Elarms-Orr,3.65,30.2191
olzS7RidilY,Kaleb Elarms-Orr,3.7,30.8013
olzS7RidilY,Kaleb Elarms-Orr,3.75,31.3847
olzS7RidilY,Kaleb Elarms-Orr,3.8,31.9694
olzS7RidilY,Kaleb Elarms-Orr,3.85,32.5554
olzS7RidilY,Kaleb Elarms-Orr,3.9,33.1425
olzS7RidilY,Kaleb Elarms-Orr,3.95,33.7307
olzS7RidilY,Kaleb Elarms-Orr,4.0,34.32
olzS7RidilY,Kaleb Elarms-Orr,4.05,34.9104
olzS7RidilY,Kaleb Elarms-Orr,4.1,35.5018
olzS7RidilY,Kaleb Elarms-Orr,4.15,36.0941
olzS7RidilY,Kaleb Elarms-Orr,4.2,36.6873
olzS7RidilY,Kaleb Elarms-Orr,4.25,37.2814
olzS7RidilY,Kaleb Elarms-Orr,4.3,37.8764
olzS7RidilY,Kaleb Elarms-Orr,4.35,38.4722
olzS7RidilY,Kaleb Elarms-Orr,4.4,39.0688
olzS7RidilY,Kaleb Elarms-Orr,4.45,39.6662
olzS7RidilY,James Rolder,0.0,0.0
olzS7RidilY,James Rolder,0.05,0.0121
olzS7RidilY,James Rolder,0.1,0.0479
olzS7RidilY,James Rolder,0.15,0.1063
olzS7RidilY,James Rolder,0.2,0.1863
olzS7RidilY,James Rolder,0.25,0.2871
olzS7RidilY,James Rolder,0.3,0.4078
olzS7RidilY,James Rolder,0.35,0.5476
olzS7RidilY,James Rolder,0.4,0.7056
olzS7RidilY,James Rolder,0.45,0.8811
olzS7RidilY,James Rolder,0.5,1.0734
olzS7RidilY,James Rolder,0.55,1.2817
olzS7RidilY,James Rolder,0.6,1.5055
olzS7RidilY,James Rolder,0.65,1.744
olzS7RidilY,James Rolder,0.7,1.9966
olzS7RidilY,James Rolder,0.75,2.2628
olzS7RidilY,James Rolder,0.8,2.5419
olzS7RidilY,James Rolder,0.85,2.8334
olzS7RidilY,James Rolder,0.9,3.1369
olzS7RidilY,James Rolder,0.95,3.4518
olzS7RidilY,James Rolder,1.0,3.7776
olzS7RidilY,James Rolder,1.05,4.1139
olzS7RidilY,James Rolder,1.1,4.4602
olzS7RidilY,James Rolder,1.15,4.8161
olzS7RidilY,James Rolder,1.2,5.1813
olzS7RidilY,James Rolder,1.25,5.5552
olzS7RidilY,James Rolder,1.3,5.9377
olzS7RidilY,James Rolder,1.35,6.3282
olzS7RidilY,James Rolder,1.4,6.7265
olzS7RidilY,James Rolder,1.45,7.1322
olzS7RidilY,James Rolder,1.5,7.5451
olzS7RidilY,James Rolder,1.55,7.9647
olzS7RidilY,James Rolder,1.6,8.391
olzS7RidilY,James Rolder,1.65,8.8235
olzS7RidilY,James Rolder,1.7,9.262
olzS7RidilY,James Rolder,1.75,9.7062
olzS7RidilY,James Rolder,1.8,10.156
olzS7RidilY,James Rolder,1.85,10.6111
olzS7RidilY,James Rolder,1.9,11.0712
olzS7RidilY,James Rolder,1.95,11.5362
olzS7RidilY,James Rolder,2.0,12.0058
olzS7RidilY,James Rolder,2.05,12.4798
olzS7RidilY,James Rolder,2.1,12.9582
olzS7RidilY,James Rolder,2.15,13.4406
olzS7RidilY,James Rolder,2.2,13.9269
olzS7RidilY,James Rolder,2.25,14.417
olzS7RidilY,James Rolder,2.3,14.9107
olzS7RidilY,James Rolder,2.35,15.4078
olzS7RidilY,James Rolder,2.4,15.9083
olzS7RidilY,James Rolder,2.45,16.4119
olzS7RidilY,James Rolder,2.5,16.9185
olzS7RidilY,James Rolder,2.55,17.428
olzS7RidilY,James Rolder,2.6,17.9403
olzS7RidilY,James Rolder,2.65,18.4553
olzS7RidilY,James Rolder,2.7,18.9728
olzS7RidilY,James Rolder,2.75,19.4928
olzS7RidilY,James Rolder,2.8,20.0151
olzS7RidilY,James Rolder,2.85,20.5397
olzS7RidilY,James Rolder,2.9,21.0664
olzS7RidilY,James Rolder,2.95,21.5951
olzS7RidilY,James Rolder,3.0,22.1259
olzS7RidilY,James Rolder,3.05,22.6585
olzS7RidilY,James Rolder,3.1,23.193
olzS7RidilY,James Rolder,3.15,23.7292
olzS7RidilY,James Rolder,3.2,24.267
olzS7RidilY,James Rolder,3.25,24.8065
olzS7RidilY,James Rolder,3.3,25.3475
olzS7RidilY,James Rolder,3.35,25.8899
olzS7RidilY,James Rolder,3.4,26.4338
olzS7RidilY,James Rolder,3.45,26.979
olzS7RidilY,James Rolder,3.5,27.5254
olzS7RidilY,James Rolder,3.55,28.0732
olzS7RidilY,James Rolder,3.6,28.6221
olzS7RidilY,James Rolder,3.65,29.1721
olzS7RidilY,James Rolder,3.7,29.7232
olzS7RidilY,James Rolder,3.75,30.2754
olzS7RidilY,James Rolder,3.8,30.8285
olzS7RidilY,James Rolder,3.85,31.3826
olzS7RidilY,James Rolder,3.9,31.9376
olzS7RidilY,James Rolder,3.95,32.4935
olzS7RidilY,James Rolder,4.0,33.0503
olzS7RidilY,James Rolder,4.05,33.6078
olzS7RidilY,James Rolder,4.1,34.1661
olzS7RidilY,James Rolder,4.15,34.7252
olzS7RidilY,James Rolder,4.2,35.2849
olzS7RidilY,James Rolder,4.25,35.8454
olzS7RidilY,James Rolder,4.3,36.4065
olzS7RidilY,James Rolder,4.35,36.9682
olzS7RidilY,James Rolder,4.4,37.5305
olzS7RidilY,James Rolder,4.45,38.0934
olzS7RidilY,James Rolder,4.5,38.6568
olzS7RidilY,James Rolder,4.55,39.2207
olzS7RidilY,James Rolder,4.6,39.7852
olzS7RidilY,Anthony Hill,0.0,0.0
olzS7RidilY,Anthony Hill,0.05,0.0127
olzS7RidilY,Anthony Hill,0.1,0.05
olzS7RidilY,Anthony Hill,0.15,0.1108
olzS7RidilY,Anthony Hill,0.2,0.1941
olzS7RidilY,Anthony Hill,0.25,0.299
olzS7RidilY,Anthony Hill,0.3,0.4244
olzS7RidilY,Anthony Hill,0.35,0.5695
olzS7RidilY,Anthony Hill,0.4,0.7334
olzS7RidilY,Anthony Hill,0.45,0.9152
olzS7RidilY,Anthony Hill,0.5,1.1142
olzS7RidilY,Anthony Hill,0.55,1.3297
olzS7RidilY,Anthony Hill,0.6,1.5609
olzS7RidilY,Anthony Hill,0.65,1.8071
olzS7RidilY,Anthony Hill,0.7,2.0676
olzS7RidilY,Anthony Hill,0.75,2.3419
olzS7RidilY,Anthony Hill,0.8,2.6293
olzS7RidilY,Anthony Hill,0.85,2.9293
olzS7RidilY,Anthony Hill,0.9,3.2412
olzS7RidilY,Anthony Hill,0.95,3.5647
olzS7RidilY,Anthony Hill,1.0,3.899
olzS7RidilY,Anthony Hill,1.05,4.2439
olzS7RidilY,Anthony Hill,1.1,4.5988
olzS7RidilY,Anthony Hill,1.15,4.9633
olzS7RidilY,Anthony Hill,1.2,5.3369
olzS7RidilY,Anthony Hill,1.25,5.7193
olzS7RidilY,Anthony Hill,1.3,6.1101
olzS7RidilY,Anthony Hill,1.35,6.5089
olzS7RidilY,Anthony Hill,1.4,6.9153
olzS7RidilY,Anthony Hill,1.45,7.3291
olzS7RidilY,Anthony Hill,1.5,7.7499
olzS7RidilY,Anthony Hill,1.55,8.1773
olzS7RidilY,Anthony Hill,1.6,8.6112
olzS7RidilY,Anthony Hill,1.65,9.0511
olzS7RidilY,Anthony Hill,1.7,9.4969
olzS7RidilY,Anthony Hill,1.75,9.9483
